tipo,usina,tipo_de_leilao,leilao,pot_MW,garantia_fisica_MW_medio,lotes_vendidos,preco_por_MW,localizacao,fonte,mod,invest_previsto,empresa_consorcio,invest_por_MW
PCH,PCH Manuel Alves,LER,Leilão 3/2016,8.0,5.22,467,231.49,TO,RIO MANUEL ALVES,PIE,284283739.03,Central Geradora Hidrelétrica Manuel Alves Ltda.,35535467.37875
PCH,PCH Barrinha,LER,Leilão 3/2016,3.3,1.69,152,222.5,SC,RIO PESQUEIRO,PIE,88935777.6,Mauê S/A – Geradora e Fornecedora de Insumos,26950235.636363637
PCH,PCH Lambari,LER,Leilão 3/2016,4.0,1.86,167,228.0,SC,RIO PESQUEIRO,PIE,100127695.68,Mauê S/A – Geradora e Fornecedora de Insumos,25031923.92
CGH,CGH Médio Garcia,LER,Leilão 3/2016,1.0,0.64,54,223.15,SC,RIO GARCIA,PIE,31687906.97,Hidrelétrica Médio Garcia SPE Ltda.,31687906.97
CGH,CGH Palmeiras,LER,Leilão 3/2016,2.75,1.47,132,214.0,TO,RIO RIBEIRAO BONITO,PIE,74283200.64,Central Hidrelétrica Palmeiras do Tocantins Ltda.,27012072.96
CGH,CGH Paraíso,LER,Leilão 3/2016,1.0,0.61,52,223.15,SC,RIO DAS FLORES,PIE,30514280.78,Hidrelétrica Paraíso SPE Ltda. ,30514280.78
PCH,PCH Ponte Branca,LER,Leilão 3/2016,10.172,5.81,523,220.0,SP,RIO PARDO,PIE,302570980.8,PB Produção de Energia Elétrica EIRELI – ME,29745475.894612662
PCH,PCH Poço Fundo,LER,Leilão 3/2016,14.0,7.2,648,234.7,RJ,RIO PRETO,PIE,399936460.61,Poço Fundo Energia S.A,28566890.04357143
PCH,PCH Ponte Serrada,LER,Leilão 3/2016,4.1,1.78,157,232.49,SC,RIO CHAPECOZINHO,PIE,95985765.6,Ponte Serrada Geração de Energia S.A ,23411162.341463417
CGH,CGH João Franco,LER,Leilão 3/2016,1.0,0.68,59,205.0,MG,RIO MACHADO,PIE,31805979.6,Porto Energética Ltda.,31805979.6
PCH,PCH Pulo,LER,Leilão 3/2016,7.3,4.43,389,228.5,PR,RIO IAPO,PIE,233743051.32,Hidrelétrica Pulo Ltda.,32019596.071232878
PCH,PCH Rincão,LER,Leilão 3/2016,10.0,4.6,404,228.0,RS,RIO IJUIZINHO,PIE,242225084.16,Rincão Energia S.A.,24222508.416
CGH,CGH Enxadrista,LER,Leilão 3/2016,1.0,0.62,55,207.0,PR,RIO DAS PEDRAS,PIE,29938906.8,Energética Rio das Pedras SPE Ltda.,29938906.8
CGH,CGH Santana do Deserto I,LER,Leilão 3/2016,1.6,1.07,96,227.9,MG,RIO RIBEIRAO CAGUINCHO,PIE,57533190.91,Central Geradora Hidroelétrica Santana do Deserto Ltda.,35958244.318749994
CGH,CGH Sirivera,LER,Leilão 3/2016,1.8,1.37,123,209.0,TO,RIO RIBEIRAO BONITO,PIE,67601183.76,Central Hidrelétrica Sirivera Ltda.,37556213.2
CGH,CGH Sucuri,LER,Leilão 3/2016,2.75,1.35,121,214.0,TO,RIO RIBEIRAO BONITO,PIE,68092933.92,Central Hidrelétrica Sucuri Ltda.,24761066.88
PCH, PCH Tamboril,LER,Leilão 3/2016,15.8,7.42,668,232.5,GO,RIO SAO BARTOLOMEU,PIE,408415600.8,"Consórcio TRD e COBRAPAR: TRD Participações Ltda.  – 99,99%; Companhia Brasileira de Engenharia, Participações e Negócios – COBRAPAR – 0,01%",25849088.658227846
CGH,SANTA LUZIA,A-4,Leilão 04/2017,1.512,0.91,8,179.0,ES,RIO CONCORDIA,PIE,8078040.0,Enervix Energias do Espírito Santo Ltda.,5342619.047619048
PCH,BURITI,A-4,Leilão 04/2017,10.0,8.59,50,182.05,MT,RIO BURITI,PIE,23022300.0,Hidrelétrica Focking S.A.,2302230.0
BION,JALLES MACHADO,A-4,Leilão 04/2017,25.0,8.6,86,234.92,GO,BAGAÇO DE CANA,PIE,44160000.0,Jalles Machado S.A.,1766400.0
UEE,VILA PARAIBA II,A-4,Leilão 04/2017,32.0,19.2,177,108.0,RN,VENTO,PIE,87173010.0,"Consórcio Voltália VP II:
Voltalia Energia do Brasil Ltda. – 10%
Voltalia S.A. 90%",2724156.5625
UEE,VILA PARAIBA III,A-4,Leilão 04/2017,32.0,18.8,179,108.0,RN,VENTO,PIE,174346010.0,"Consórcio Voltália VP III:
Voltalia Energia do Brasil Ltda. – 10%
Voltalia S.A. – 90%",5448312.8125
UES,AGUA VERMELHA IV,A-4,Leilão 04/2017,15.0,4.0,40,145.49,SP,SOL,PIE,174346010.0,AES Tietê,11623067.333333334
UES,AGUA VERMELHA V,A-4,Leilão 04/2017,30.0,7.9,79,145.49,SP,SOL,PIE,243678800.0,AES Tietê,8122626.666666667
UES,AGUA VERMELHA VI,A-4,Leilão 04/2017,30.0,7.9,79,146.66,SP,SOL,PIE,243678800.0,AES Tietê,8122626.666666667
UES,SÃO GONÇALO 1,A-4,Leilão 04/2017,30.0,10.2,99,146.67,PI,SOL,PIE,243678800.0,"Consórcio EGP Alba Energia:
Alba Energia Ltda. – 0,01%
Enel Green Power Brasil Participações Ltda – 99,9%",8122626.666666667
UES,SÃO GONÇALO 10,A-5,Leilão 04/2018,30.0,10.2,99,145.5,PI,SOL,PIE,243678800.0,"Consórcio EGP Alba Energia:
Alba Energia Ltda. – 0,01%
Enel Green Power Brasil Participações Ltda – 99,9%",8122626.666666667
UES,SÃO GONÇALO 2,A-4,Leilão 04/2017,30.0,10.2,99,146.67,PI,SOL,PIE,243678800.0,"Consórcio EGP Alba Energia:
Alba Energia Ltda. – 0,01%
Enel Green Power Brasil Participações Ltda – 99,9%",8122626.666666667
UES,SÃO GONÇALO 21,A-4,Leilão 04/2017,30.0,10.2,99,145.99,PI,SOL,PIE,243678800.0,"Consórcio EGP Alba Energia:
Alba Energia Ltda. – 0,01%
Enel Green Power Brasil Participações Ltda – 99,9%",8122626.666666667
UES,SÃO GONÇALO 22,A-4,Leilão 04/2017,30.0,10.2,99,145.0,PI,SOL,PIE,243678800.0,"Consórcio EGP Alba Energia:
Alba Energia Ltda. – 0,01%
Enel Green Power Brasil Participações Ltda – 99,9%",8122626.666666667
UES,SÃO GONÇALO 3,A-4,Leilão 04/2017,30.0,10.2,99,146.67,PI,SOL,PIE,243678800.0,"Consórcio EGP Alba Energia:
Alba Energia Ltda. – 0,01%
Enel Green Power Brasil Participações Ltda – 99,9%",8122626.666666667
UES,SÃO GONÇALO 4,A-4,Leilão 04/2017,30.0,10.2,99,146.67,PI,SOL,PIE,243678800.0,"Consórcio EGP Alba Energia:
Alba Energia Ltda. – 0,01%
Enel Green Power Brasil Participações Ltda – 99,9%",8122626.666666667
UES,SÃO GONÇALO 5,A-4,Leilão 04/2017,30.0,10.2,99,146.67,PI,SOL,PIE,243678800.0,"Consórcio EGP Alba Energia:
Alba Energia Ltda. – 0,01%
Enel Green Power Brasil Participações Ltda – 99,9%",8122626.666666667
UES,SOLAR SALGUEIRO,A-4,Leilão 04/2017,30.0,8.6,86,143.7,PE,SOL,PIE,149000000.0,"Consórcio Solar Salgueiro:
Lira Empreendimentos Ltda. – 0,01%
Canadian Solar Inc. – 99,9%",4966666.666666667
UES,SOLAR SALGUEIRO II,A-4,Leilão 04/2017,30.0,8.8,88,145.98,PE,SOL,PIE,149000000.0,"Consórcio Solar Salgueiro:
Lira Empreendimentos Ltda. – 0,01%
Canadian Solar Inc. – 99,9%",4966666.666666667
UES,SOLAR SALGUEIRO III,A-4,Leilão 04/2017,30.0,8.8,88,146.66,PE,SOL,PIE,149000000.0,"Consórcio Solar Salgueiro:
Lira Empreendimentos Ltda. – 0,01%
Canadian Solar Inc. – 99,9%",4966666.666666667
UES,SERTÃO SOLAR BARREIRAS I,A-4,Leilão 04/2017,28.0,6.8,68,143.5,BA,SOL,PIE,154652000.0,"Consórcio Solar do Sertão:
Steelcons Empreiteira Construção Civil Ltda. – 99,99%
Sertão Brasil Energia Solar EIRELI – 0,01%",5523285.714285715
UES,SERTÃO SOLAR BARREIRAS II,A-4,Leilão 04/2017,28.0,6.8,68,143.5,BA,SOL,PIE,154652000.0,"Consórcio Solar do Sertão:
Steelcons Empreiteira Construção Civil Ltda. – 99,99%
Sertão Brasil Energia Solar EIRELI – 0,01%",5523285.714285715
UES,SERTÃO SOLAR BARREIRAS III,A-4,Leilão 04/2017,28.0,6.8,68,146.9,BA,SOL,PIE,154652000.0,"Consórcio Solar do Sertão:
Steelcons Empreiteira Construção Civil Ltda. – 99,99%
Sertão Brasil Energia Solar EIRELI – 0,01%",5523285.714285715
UES,SERTÃO SOLAR BARREIRAS IV,A-4,Leilão 04/2017,28.0,6.8,68,146.9,BA,SOL,PIE,154652000.0,"Consórcio Solar do Sertão:
Steelcons Empreiteira Construção Civil Ltda. – 99,99%
Sertão Brasil Energia Solar EIRELI – 0,01%",5523285.714285715
UES,BRIGIDA,A-4,Leilão 04/2017,27.0,8.9,89,144.9,PE,SOL,PIE,190470790.0,"Consórcio Solatio Sindustrial Brígida:
Sindustrial Engenharia Ltda. – 99,99%
Tropical Serviços Administrativos Ltda. – 0,01%",7054473.703703703
UES,BRIGIDA 2,A-4,Leilão 04/2017,30.0,8.9,89,143.6,PE,SOL,PIE,212700770.0,"Consórcio Solatio Sindustrial Brígida 2:
Sindustrial Engenharia Ltda. -99,99%
Cajazeiros Serviços Administrativos Ltda – 0, 01%",7090025.666666667
PCH,PERDIDOS,A-6,Leilão 05/2017,28.0,16.42,164,218.88,MT ,RIO CLARO ,PIE,191412330.0,EECO Jacutinga Empreendimentos Energéticos do Centro Oeste S.A.,6836154.642857143
PCH,FORQUILHA IV,A-6,Leilão 05/2017,13.0,5.64,50,218.29,RS ,RIO FORQUILHA OU IVANHANDAVA ,PIE,73913000.0,Central Geradora Hidrelétrica Forquilha Ltda.,5685615.384615385
PCH,TUPITINGA,A-6,Leilão 05/2017,24.0,10.47,97,218.47,SC ,RIO SANTA CRUZ ,PIE,56925450.0,Companhia RPEE Energia,2371893.75
PCH,SAO CARLOS,A-6,Leilão 05/2017,14.525,7.73,45,218.19,SC ,RIO DO PEIXE ,PIE,76252120.0,São Carlos Energia Ltda.,5249715.662650602
PCH,FOZ DO ESTRELA,A-6,Leilão 05/2017,29.5,17.57,175,220.74,PR ,RIO IRATIM ,PIE,289917000.0,São Luiz Energética,9827694.915254237
PCH,VERDE 08,A-6,Leilão 05/2017,30.0,18.7,182,218.89,GO ,RIO VERDE ,PIE,0.0,Verde 08 Energia S.A.,0.0
UTE,BIOENERGETICA AROEIRA 2,A-6,Leilão 05/2017,27.0,13.4,115,215.02,MG ,BAGAÇO DE CANA ,PIE,80870000.0,Bioenergética Aroeira S.A.,2995185.185185185
UTE,CAMBARA,A-6,Leilão 05/2017,50.0,46.1,451,218.43,RS ,"CAVACO 
RESÍDUO DE MADEIRA ",PIE,180060000.0,Consórcio Cambará: Omega Engenharia Ltda e Urbana Participações Imobiliárias Ltda,3601200.0
UTE,COLORADO,A-6,Leilão 05/2017,3.955,2.9,10,216.0,SP ,BAGAÇO DE CANA ,PIE,17756000.0,Açúcar e Álcool Oswaldo Ribeiro de Mendonça Ltda.,4489506.953223768
UTE,PITANGUEIRAS,A-6,Leilão 05/2017,25.0,14.7,147,215.42,SP ,BAGAÇO DE CANA ,PIE,70000000.0,Pitangueiras Acúcar e Álcool S.A.,2800000.0
UTE,PLANALTO BIOENERGIA,A-6,Leilão 05/2017,50.0,24.6,206,216.1,SP ,BAGAÇO DE CANA ,PIE,131340000.0,Planalto Bioenergia Ltda.,2626800.0
UTE,VALE DO PONTAL 2,A-6,Leilão 05/2017,21.1,10.8,97,215.25,MG ,BAGAÇO DE CANA ,PIE,51350000.0,Vale do Pontal Açúcar e Álcool Ltda.,2433649.289099526
UTE,VALE AZUL II,A-6,Leilão 05/2017,466.313,420.9,4.209,211.9,RJ,GÁS NATURAL,PIE,1226000000.0,"Consórcio Marlim Azul:
Mitsubishi Hitachi Power Systems Americas, INC – 99,98% 
MH Power Systems América Latina Representações Ltda. – 0,01%
Vale Azul Energia Ltda. – 0,01%",2629135.36615964
EOL,AVENTURA II,A-6,Leilão 05/2017,21.0,13.0,117,97.0,RN,VENTO,PIE,123588460.0,Central Eólica Aventura II S.A.,5885164.761904762
EOL,AVENTURA III,A-6,Leilão 05/2017,22.575,14.3,128,97.0,RN,VENTO,PIE,134704750.0,Central Eólica Aventura II S.A.,5966987.8183831675
EOL,AVENTURA IV,A-6,Leilão 05/2017,26.25,15.6,141,97.0,RN,VENTO,PIE,153847000.0,"Consórcio Aventura IV: EDP Renováveis Brasil S.A. – 99,99%,  Casa dos Ventos Energias Renováveis S.A. – 0,01",5860838.095238095
EOL,AVENTURA V,A-6,Leilão 05/2017,27.3,16.6,150,97.0,RN,VENTO,PIE,158875000.0,"Consórcio Aventura V:  EDP Renováveis Brasil S.A. – 99,99%,  Casa dos Ventos Energias Renováveis S.A. – 0,01%",5819597.069597069
EOL,OURO BRANCO 1,A-6,Leilão 05/2017,30.0,13.9,132,99.0,PE,VENTO,PIE,0.0,"Consórcio Quatro Ventos e Ouro Branco: Eólica Tecnologia Ltda., Eólica Energia Ltda. e European Energy AS",0.0
EOL,OURO BRANCO 2,A-6,Leilão 05/2017,30.0,14.7,139,100.0,PE,VENTO,PIE,0.0,"Consórcio Quatro Ventos e Ouro Branco: Eólica Tecnologia Ltda., Eólica Energia Ltda. e European Energy AS",0.0
EOL,QUATRO VENTOS,A-6,Leilão 05/2017,22.0,9.4,89,100.0,PE,VENTO,PIE,0.0,"Consórcio Quatro Ventos e Ouro Branco: Eólica Tecnologia Ltda., Eólica Energia Ltda. e European Energy AS",0.0
EOL,SANTA ROSA E MUNDO NOVO I,A-6,Leilão 05/2017,31.5,18.4,165,99.0,RN,VENTO,PIE,190003770.0,EDP Renováveis Brasil S.A.,6031865.714285715
EOL,SANTA ROSA E MUNDO NOVO II,A-6,Leilão 05/2017,31.5,18.8,170,99.0,RN,VENTO,PIE,190003770.0,EDP Renováveis Brasil S.A.,6031865.714285715
EOL,SANTA ROSA E MUNDO NOVO III,A-6,Leilão 05/2017,31.5,20.0,180,99.0,RN,VENTO,PIE,190003770.0,EDP Renováveis Brasil S.A.,6031865.714285715
EOL,SANTA ROSA E MUNDO NOVO IV,A-6,Leilão 05/2017,12.6,8.3,75,99.0,RN,VENTO,PIE,76001500.0,EDP Renováveis Brasil S.A.,6031865.079365079
EOL,SANTA ROSA E MUNDO NOVO V,A-6,Leilão 05/2017,14.7,9.0,81,99.0,RN,VENTO,PIE,88668420.0,EDP Renováveis Brasil S.A.,6031865.306122449
EOL,VENTOS DE SANTA ANGELA 01,A-6,Leilão 05/2017,30.0,16.8,156,100.0,PI,VENTO,PIE,165000000.0,"Consórcio EGP Santa Ângela: Enel Green Power Brasil Participações Ltda – 99,99%, Ventos de Santa Ângela Energias Renováveis S.A – 0,01",5500000.0
EOL,VENTOS DE SANTA ANGELA 02,A-6,Leilão 05/2017,30.0,17.5,164,99.2,PI,VENTO,PIE,165000000.0,"Consórcio EGP Santa Ângela: Enel Green Power Brasil Participações Ltda – 99,99%, Ventos de Santa Ângela Energias Renováveis S.A – 0,02",5500000.0
EOL,VENTOS DE SANTA ANGELA 03,A-6,Leilão 05/2017,30.0,16.9,160,99.0,PI,VENTO,PIE,165000000.0,"Consórcio EGP Santa Ângela: Enel Green Power Brasil Participações Ltda – 99,99%, Ventos de Santa Ângela Energias Renováveis S.A – 0,03",5500000.0
EOL,VENTOS DE SANTA ANGELA 04,A-6,Leilão 05/2017,30.0,16.4,154,97.5,PI,VENTO,PIE,165000000.0,"Consórcio EGP Santa Ângela: Enel Green Power Brasil Participações Ltda – 99,99%, Ventos de Santa Ângela Energias Renováveis S.A – 0,04",5500000.0
EOL,VENTOS DE SANTA ANGELA 05,A-6,Leilão 05/2017,30.0,16.3,163,97.21,PI,VENTO,PIE,165000000.0,"Consórcio EGP Santa Ângela: Enel Green Power Brasil Participações Ltda – 99,99%, Ventos de Santa Ângela Energias Renováveis S.A – 0,05",5500000.0
EOL,VENTOS DE SANTA ANGELA 06,A-6,Leilão 05/2017,30.0,17.5,162,100.0,PI,VENTO,PIE,165000000.0,"Consórcio EGP Santa Ângela: Enel Green Power Brasil Participações Ltda – 99,99%, Ventos de Santa Ângela Energias Renováveis S.A – 0,06",5500000.0
EOL,VENTOS DE SANTA ANGELA 07,A-6,Leilão 05/2017,30.0,17.7,120,97.03,PI,VENTO,PIE,165000000.0,"Consórcio EGP Santa Ângela: Enel Green Power Brasil Participações Ltda – 99,99%, Ventos de Santa Ângela Energias Renováveis S.A – 0,07",5500000.0
EOL,VENTOS DE SANTA ANGELA 08,A-6,Leilão 05/2017,30.0,17.3,149,97.21,PI,VENTO,PIE,165000000.0,"Consórcio EGP Santa Ângela: Enel Green Power Brasil Participações Ltda – 99,99%, Ventos de Santa Ângela Energias Renováveis S.A – 0,08",5500000.0
EOL,VENTOS DE SANTA ANGELA 09,A-6,Leilão 05/2017,30.0,16.6,145,97.21,PI,VENTO,PIE,165000000.0,"Consórcio EGP Santa Ângela: Enel Green Power Brasil Participações Ltda – 99,99%, Ventos de Santa Ângela Energias Renováveis S.A – 0,09",5500000.0
EOL,VENTOS DE SANTA ANGELA 10,A-6,Leilão 05/2017,30.0,16.0,140,97.21,PI,VENTO,PIE,165000000.0,"Consórcio EGP Santa Ângela: Enel Green Power Brasil Participações Ltda – 99,99%, Ventos de Santa Ângela Energias Renováveis S.A – 0,10",5500000.0
EOL,VENTOS DE SANTA ANGELA 11,A-6,Leilão 05/2017,30.0,15.4,133,97.03,PI,VENTO,PIE,165000000.0,"Consórcio EGP Santa Ângela: Enel Green Power Brasil Participações Ltda – 99,99%, Ventos de Santa Ângela Energias Renováveis S.A – 0,11",5500000.0
EOL,VENTOS DE SANTA ANGELA 14,A-6,Leilão 05/2017,30.0,16.1,138,99.0,PI,VENTO,PIE,165000000.0,"Consórcio EGP Santa Ângela: Enel Green Power Brasil Participações Ltda – 99,99%, Ventos de Santa Ângela Energias Renováveis S.A – 0,12",5500000.0
EOL,VENTOS DE SANTA ANGELA 15,A-6,Leilão 05/2017,30.0,16.0,152,100.0,PI,VENTO,PIE,165000000.0,"Consórcio EGP Santa Ângela: Enel Green Power Brasil Participações Ltda – 99,99%, Ventos de Santa Ângela Energias Renováveis S.A – 0,13",5500000.0
EOL,VENTOS DE SANTA ANGELA 17,A-6,Leilão 05/2017,30.0,17.0,153,97.2,PI,VENTO,PIE,165000000.0,"Consórcio EGP Santa Ângela: Enel Green Power Brasil Participações Ltda – 99,99%, Ventos de Santa Ângela Energias Renováveis S.A – 0,14",5500000.0
EOL,VENTOS DE SANTA ANGELA 19,A-6,Leilão 05/2017,30.0,16.9,142,97.2,PI,VENTO,PIE,165000000.0,"Consórcio EGP Santa Ângela: Enel Green Power Brasil Participações Ltda – 99,99%, Ventos de Santa Ângela Energias Renováveis S.A – 0,15",5500000.0
EOL,VENTOS DE SANTA ANGELA 20,A-6,Leilão 05/2017,30.0,16.1,156,100.0,PI,VENTO,PIE,165000000.0,"Consórcio EGP Santa Ângela: Enel Green Power Brasil Participações Ltda – 99,99%, Ventos de Santa Ângela Energias Renováveis S.A – 0,16",5500000.0
EOL,VENTOS DE SANTA ANGELA 21,A-6,Leilão 05/2017,30.0,15.4,136,100.0,PI,VENTO,PIE,165000000.0,"Consórcio EGP Santa Ângela: Enel Green Power Brasil Participações Ltda – 99,99%, Ventos de Santa Ângela Energias Renováveis S.A – 0,17",5500000.0
EOL,ZEUS II,A-6,Leilão 05/2017,30.0,17.5,159,97.0,BA,VENTO,PIE,180000000.0,"Consórcio EGP Sowitec Zeus:
Enel Green Power Brasil Participações Ltda – 99,9%
Parque Eólico Zeus Ltda. – 0,01% ",6000000.0
EOL,VENTOS DE SANTA ESPERANCA 13,A-6,Leilão 05/2017,27.0,16.4,109,99.28,BA,VENTO,PIE,148496000.0,"Consórcio EGP Santa Esperança:
Enel Green Power Brasil Participações Ltda – 99,9%
Ventos de Santa Esperança Energias Renováveis S.A. – 0,01% ",5499851.851851852
EOL,VENTOS DE SANTA ESPERANCA 15,A-6,Leilão 05/2017,27.0,16.3,106,99.24,BA,VENTO,PIE,148496000.0,"Consórcio EGP Santa Esperança:
Enel Green Power Brasil Participações Ltda – 99,9%
Ventos de Santa Esperança Energias Renováveis S.A. – 0,01% ",5499851.851851852
EOL,VENTOS DE SANTA ESPERANCA 17,A-6,Leilão 05/2017,24.0,11.0,99,99.15,BA,VENTO,PIE,131997000.0,"Consórcio EGP Santa Esperança:
Enel Green Power Brasil Participações Ltda – 99,9%
Ventos de Santa Esperança Energias Renováveis S.A. – 0,01% ",5499875.0
EOL,CANOAS 2,A-6,Leilão 05/2017,33.6,17.3,159,100.02,PB,VENTO,PIE,271089250.0,Força Eólica do Brasil S.A.,8068132.44047619
EOL,CANOAS 4,A-6,Leilão 05/2017,33.6,16.7,155,100.02,PB,VENTO,PIE,271089250.0,Força Eólica do Brasil S.A.,8068132.44047619
EOL,CHAFARIZ 1,A-6,Leilão 05/2017,31.5,17.7,170,100.01,PB,VENTO,PIE,254146170.0,Força Eólica do Brasil S.A.,8068132.380952381
EOL,CHAFARIZ 2,A-6,Leilão 05/2017,33.6,17.5,170,100.01,PB,VENTO,PIE,271089250.0,Força Eólica do Brasil S.A.,8068132.44047619
EOL,CHAFARIZ 3,A-6,Leilão 05/2017,31.5,18.1,172,100.01,PB,VENTO,PIE,254146170.0,Força Eólica do Brasil S.A.,8068132.380952381
EOL,CHAFARIZ 6,A-6,Leilão 05/2017,29.4,15.2,144,100.01,PB,VENTO,PIE,237203100.0,Força Eólica do Brasil S.A.,8068132.653061225
EOL,CHAFARIZ 7,A-6,Leilão 05/2017,33.6,19.0,177,100.01,PB,VENTO,PIE,271089250.0,Força Eólica do Brasil S.A.,8068132.44047619
EOL,LAGOA 3,A-6,Leilão 05/2017,33.6,18.3,169,100.02,PB,VENTO,PIE,271089250.0,Força Eólica do Brasil S.A.,8068132.44047619
EOL,LAGOA 4,A-6,Leilão 05/2017,21.0,11.7,101,100.02,PB,VENTO,PIE,169430780.0,Força Eólica do Brasil S.A.,8068132.380952381
EOL,DELTA 5 I,A-6,Leilão 05/2017,22.5,11.7,102,97.03,MA,VENTO,PIE,133373640.0,Omega Desenvolvimento de Energia do Maranhão S.A.,5927717.333333333
EOL,DELTA 5 IV,A-6,Leilão 05/2017,27.5,14.6,130,97.02,MA,VENTO,PIE,163012250.0,Omega Desenvolvimento de Energia do Maranhão S.A.,5927718.181818182
EOL,DELTA 5 V,A-6,Leilão 05/2017,22.5,13.3,120,97.01,MA,VENTO,PIE,133373640.0,Omega Desenvolvimento de Energia do Maranhão S.A.,5927717.333333333
EOL,DELTA 5 X,A-6,Leilão 05/2017,22.5,12.1,119,97.0,MA,VENTO,PIE,133373670.0,Omega Desenvolvimento de Energia do Maranhão S.A.,5927718.666666667
EOL,VILA ACRE II,A-6,Leilão 05/2017,27.3,16.6,155,99.9,RN,VENTO,PIE,152462500.0,Consórcio Voltalia FIL AC: Voltalia S.A. e Voltalia Energia do Brasil,5584706.959706959
EOL,VILA PARAIBA I,A-6,Leilão 05/2017,32.0,19.9,158,96.9,RN,VENTO,PIE,178681650.0,Consórcio Voltalia PB: Voltalia S.A. e Voltalia Energia do Brasil,5583801.5625
EOL,VILA PARAIBA IV,A-6,Leilão 05/2017,32.0,18.8,154,96.9,RN,VENTO,PIE,178681650.0,Consórcio Voltalia PB: Voltalia S.A. e Voltalia Energia do Brasil,5583801.5625
CGH,BURITIZAL,A-4,Leilão 01/2018,5.0,4.57,45,198.35,MT,RIO BUTIRIZAL,PIE,51238190.0,Hidroelétrica Buritizal Ltda.,10247638.0
CGH,CHALE,A-4,Leilão 01/2018,2.1,1.36,12,197.27,MG,RIO JOSÉ PEDRO,PIE,13216000.0,Central Geradora Hidroelétrica Chalé Ltda.,6293333.333333333
PCH,QUEBRA DENTES,A-4,Leilão 01/2018,22.36,11.29,90,198.47,RS,RIO TOROPI,PIE,115743660.0,Quevedos Energética S.A.,5176371.198568873
PCH,SALTO DO GUASSUPI,A-4,Leilão 01/2018,12.199,6.27,50,197.47,RS,RIO GUASSUPI,PIE,70128240.0,Salto do Guassupi Energética S.A.,5748687.597344045
UTE,ALCON,A-4,Leilão 01/2018,21.8,40.0,77,198.96,ES,BAGAÇO DE CANA,PIE,93400000.0,ALCON – Companhia de Álcool Conceição da Barra,4284403.669724771
UTE,CERRADAO 2,A-4,Leilão 01/2018,40.0,40.0,94,198.92,MG,BAGAÇO DE CANA,PIE,21000000.0,Usina Cerradão Ltda.,525000.0
EOL,VENTOS DE SAO JANUARIO 01,A-4,Leilão 01/2018,28.6,15.4,255,67.6,BA,VENTO,PIE,157301000.0,"Consórcio Folha Larga:
EDF EN do Brasil Participações Ltda. – 99,99%
Ventos de São Januário Energias Renováveis S.A.– 0,01%",5500034.9650349645
EOL,VENTOS DE SAO JANUARIO 04,A-4,Leilão 01/2018,28.6,14.9,255,67.6,BA,VENTO,PIE,157301000.0,"Consórcio Folha Larga:
EDF EN do Brasil Participações Ltda. – 99,99%
Ventos de São Januário Energias Renováveis S.A.– 0,01%",5500034.9650349645
EOL,VENTOS DE SAO JANUARIO 13,A-4,Leilão 01/2018,28.6,13.7,255,67.6,BA,VENTO,PIE,157301000.0,"Consórcio Folha Larga:
EDF EN do Brasil Participações Ltda. – 99,99%
Ventos de São Januário Energias Renováveis S.A.– 0,01%",5500034.9650349645
EOL,VENTOS DE SAO JANUARIO 14,A-4,Leilão 01/2018,28.6,13.7,255,67.6,BA,VENTO,PIE,157301000.0,"Consórcio Folha Larga:
EDF EN do Brasil Participações Ltda. – 99,99%
Ventos de São Januário Energias Renováveis S.A.– 0,01%",5500034.9650349645
UFV,ALEX I,A-4,Leilão 01/2018,30.0,10.2,100,118.0,CE,SOL,PIE,146000000.0,"Consórcio Alex – Limoeiro do Norte:
Steelcons Empreiteira Construção Civil Ltda.– 99,99%
Energia Renováveis do Apodi Ltda.– 0,01%",4866666.666666667
UFV,ALEX III,A-4,Leilão 01/2018,30.0,10.2,100,118.0,CE,SOL,PIE,137500000.0,"Consórcio Alex – Limoeiro do Norte:
Steelcons Empreiteira Construção Civil Ltda.– 99,99%
Energia Renováveis do Apodi Ltda.– 0,01%",4583333.333333333
UFV,ALEX IV,A-4,Leilão 01/2018,30.0,10.2,100,118.0,CE,SOL,PIE,137500000.0,"Consórcio Alex – Limoeiro do Norte:
Steelcons Empreiteira Construção Civil Ltda.– 99,99%
Energia Renováveis do Apodi Ltda.– 0,01%",4583333.333333333
UFV,ALEX IX,A-4,Leilão 01/2018,30.0,10.2,100,118.39,CE,SOL,PIE,137500000.0,"Consórcio Alex – Limoeiro do Norte:
Steelcons Empreiteira Construção Civil Ltda.– 99,99%
Energia Renováveis do Apodi Ltda.– 0,01%",4583333.333333333
UFV,ALEX V,A-4,Leilão 01/2018,30.0,10.2,100,118.0,CE,SOL,PIE,137500000.0,"Consórcio Alex – Limoeiro do Norte:
Steelcons Empreiteira Construção Civil Ltda.– 99,99%
Energia Renováveis do Apodi Ltda.– 0,01%",4583333.333333333
UFV,ALEX VI,A-4,Leilão 01/2018,30.0,10.2,100,118.0,CE,SOL,PIE,137500000.0,"Consórcio Alex – Limoeiro do Norte:
Steelcons Empreiteira Construção Civil Ltda.– 99,99%
Energia Renováveis do Apodi Ltda.– 0,01%",4583333.333333333
